"id","date","city","state","announcement_number","total_funding","chc_funding","msaw_funding","hp_funding","rph_funding","zip","pct_patients","highlight","patient_target","service_type","service_area_type","current_award_recipient","gn","grants_deadline","desc","map","ehb_deadline","opportunity_id"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17302","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17306","0.001","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17309","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17361","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17365","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17407","0.001","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17502","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17522","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17538","0.001","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17545","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17550","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17582","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","19567","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17310","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17317","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17318","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17332","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17333","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17334","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17415","0","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
